pandas,polars,dask_default,dask_single,vaex,rows_cnt_in_million
0.1044913000005181,0.048094000000673987,0.2297817999997278,0.20598400000017136,0.11212030000024242,0.13
0.9665211999999883,0.5393794000001435,2.133455799999865,1.8675631999994948,0.9205891000001429,1.42
2.2198089000003165,1.1181679000001168,4.874172199999521,4.3517744999999195,3.3408300999999483,3.35
