pandas,modin_dask,polars,dask,vaex,rows_cnt_in_million
0.1787538999999967,0.7057639000000009,0.016379100000001756,0.009244900000005885,0.5348995000000016,0.13
1.6377171999999973,0.7313840999999996,0.19653859999999668,0.01711530000000039,0.06470970000000165,1.42
3.852977100000004,1.6991101999999998,0.30995080000000286,0.023913399999997864,0.07795199999999625,3.35
11.233249200000003,4.723723200000002,0.902027799999999,0.05344369999999543,0.13968940000000174,9.8
22.22738429999999,9.377098500000002,1.5334484999999916,0.0446694999999977,0.29290530000000103,19.48
41.482275,40.523837999999984,3.394840799999997,0.025540799999987485,0.43025910000000067,34.95
57.86275280000001,96.99542410000001,7.815316999999993,0.17002230000002783,0.9424166000000014,45.27
77.49226849999997,117.70754149999999,10.742652199999952,0.1768019999999524,5.121609100000001,58.17
